_id,CI,term,data,timestamp,Transaction ID,Time in DB,Node,activity,Quality Control ID
{'$oid': '5efdd94529e6aac647f3a891'},,,,,"['ee31b676e5e5a096613f32dfcba7e6e51b886933ca5e1d4f526cd0ae0b89401c', '19f672108e52d3eb568db1253c9d0eb4d8207c750776ed5f808f8fbc2acaec66']",1593694533.502388,Node 13,Closing quality control,1_6
{'$oid': '5efdd945069fdc563046fd71'},,,,,19f672108e52d3eb568db1253c9d0eb4d8207c750776ed5f808f8fbc2acaec66,1593694533.5396447,Node 18,Filling quality control,1_6
{'$oid': '5efdd945069fdc563046fd73'},,,,,"['ee31b676e5e5a096613f32dfcba7e6e51b886933ca5e1d4f526cd0ae0b89401c', '19f672108e52d3eb568db1253c9d0eb4d8207c750776ed5f808f8fbc2acaec66']",1593694533.5435092,Node 18,Closing quality control,1_6
{'$oid': '5efdd94566d8f138d745c6dd'},,,,,19f672108e52d3eb568db1253c9d0eb4d8207c750776ed5f808f8fbc2acaec66,1593694533.577243,Node 4,Filling quality control,1_6
{'$oid': '5efdd94566d8f138d745c6df'},,,,,"['ee31b676e5e5a096613f32dfcba7e6e51b886933ca5e1d4f526cd0ae0b89401c', '19f672108e52d3eb568db1253c9d0eb4d8207c750776ed5f808f8fbc2acaec66']",1593694533.581556,Node 4,Closing quality control,1_6
{'$oid': '5efdd9452c18af058a96abb6'},,,,,19f672108e52d3eb568db1253c9d0eb4d8207c750776ed5f808f8fbc2acaec66,1593694533.6234288,Node 2,Filling quality control,1_6
{'$oid': '5efdd9452c18af058a96abb8'},,,,,"['ee31b676e5e5a096613f32dfcba7e6e51b886933ca5e1d4f526cd0ae0b89401c', '19f672108e52d3eb568db1253c9d0eb4d8207c750776ed5f808f8fbc2acaec66']",1593694533.6261532,Node 2,Closing quality control,1_6
{'$oid': '5efdd94539796b0c575fe606'},2.0,11.0,{'d2': 14},1593694533.6357918,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694533.6369526,Node 9,Transaction initiated,
{'$oid': '5efdd94539796b0c575fe608'},2.0,11.0,{'d2': 14},1593694533.6357918,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694533.6408694,Node 9,Transaction in validated,
{'$oid': '5efdd9457d01cc044c9974f0'},2.0,11.0,{'d2': 14},1593694533.6357918,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694533.6485143,Node 16,Transaction received,
{'$oid': '5efdd945069fdc563046fd75'},2.0,11.0,{'d2': 14},1593694533.6357918,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694533.6603456,Node 18,Transaction received,
{'$oid': '5efdd94529e6aac647f3a893'},2.0,11.0,{'d2': 14},1593694533.6357918,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694533.6690052,Node 13,Transaction received,
{'$oid': '5efdd945fd2ae0d0d071b4ed'},2.0,11.0,{'d2': 14},1593694533.6357918,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694533.677636,Node 7,Transaction received,
{'$oid': '5efdd945a276e721a9e60153'},2.0,11.0,{'d2': 14},1593694533.6357918,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694533.6862183,Node 17,Transaction received,
{'$oid': '5efdd945d48a0853be1e9449'},2.0,11.0,{'d2': 14},1593694533.6357918,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694533.697952,Node 19,Transaction received,
{'$oid': '5efdd94566d8f138d745c6e1'},2.0,11.0,{'d2': 14},1593694533.6357918,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694533.7053745,Node 4,Transaction received,
{'$oid': '5efdd9452c18af058a96abba'},2.0,11.0,{'d2': 14},1593694533.6357918,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694533.7185411,Node 2,Transaction received,
{'$oid': '5efdd9451baf19fca3efbb17'},2.0,11.0,{'d2': 14},1593694533.6357918,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694533.7320454,Node 12,Transaction received,
{'$oid': '5efdd945860c584a2fc5bc12'},2.0,11.0,{'d2': 14},1593694533.6357918,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694533.7443545,Node 20,Transaction received,
{'$oid': '5efdd9454dbb52a6ce0a5cc9'},2.0,11.0,{'d2': 14},1593694533.6357918,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694533.7568443,Node 15,Transaction received,
{'$oid': '5efdd9456bc3bb2da2d61ce0'},2.0,11.0,{'d2': 14},1593694533.6357918,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694533.7644014,Node 1,Transaction received,
{'$oid': '5efdd9456bc3bb2da2d61ce2'},,,,,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694533.7824347,Node 1,Opening quality control,2_11
{'$oid': '5efdd9456bc3bb2da2d61ce4'},,,,,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694533.7857442,Node 1,Filling quality control,2_11
{'$oid': '5efdd945bc4b3584f57cffd0'},2.0,11.0,{'d2': 14},1593694533.6357918,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694533.8008008,Node 5,Transaction received,
{'$oid': '5efdd9458fa36f4e18e70d57'},2.0,11.0,{'d2': 14},1593694533.6357918,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694533.8111649,Node 8,Transaction received,
{'$oid': '5efdd945b9c5f9bf59325692'},2.0,11.0,{'d2': 14},1593694533.6357918,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694533.8189957,Node 14,Transaction received,
{'$oid': '5efdd945975cf64124823bd1'},2.0,11.0,{'d2': 14},1593694533.6357918,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694533.8262105,Node 3,Transaction received,
{'$oid': '5efdd945975cf64124823bd3'},,,,,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694533.8550377,Node 3,Opening quality control,2_11
{'$oid': '5efdd945975cf64124823bd5'},,,,,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694533.8592749,Node 3,Filling quality control,2_11
{'$oid': '5efdd9454b1ce401fe7f447e'},2.0,11.0,{'d2': 14},1593694533.6357918,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694533.8745162,Node 11,Transaction received,
{'$oid': '5efdd945b9443633e385acaa'},2.0,11.0,{'d2': 14},1593694533.6357918,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694533.8879006,Node 10,Transaction received,
{'$oid': '5efdd945b9443633e385acac'},,,,,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694533.981507,Node 10,Opening quality control,2_11
{'$oid': '5efdd945b9443633e385acae'},,,,,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694533.9844193,Node 10,Filling quality control,2_11
{'$oid': '5efdd9454b1ce401fe7f4480'},,,,,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694533.9930658,Node 11,Opening quality control,2_11
{'$oid': '5efdd9454b1ce401fe7f4482'},,,,,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694533.9967716,Node 11,Filling quality control,2_11
{'$oid': '5efdd946b9c5f9bf59325694'},,,,,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694534.0194588,Node 14,Opening quality control,2_11
{'$oid': '5efdd946b9c5f9bf59325696'},,,,,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694534.0234718,Node 14,Filling quality control,2_11
{'$oid': '5efdd9468fa36f4e18e70d59'},,,,,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694534.0428138,Node 8,Opening quality control,2_11
